A_cao,A_fru,A_mlk,A_plm,I_min,I_ngt,I_oil,B_alt,B_rfl,B_fer,C_bsl,C_fra,C_pas,C_sze,D_adt,D_old,D_ygr,E_hgr,E_ilt,E_pri,E_sec,G_chf,G_chm,G_pof,G_pom,H_lar,H_med,H_sma,L_kcw,L_oth,L_spa,L_wao,W_agr,W_ind,W_ser,deforestation_quantile,x,y
0.666666666666667,0.444444444444444,0.555555555555556,0.777777777777778,0.992521642017011,-0.283635370433331,0.979670185234705,275.932587859425,3570.62396166134,3,47.4,1.08312195539475,86.0,23400.0,-0.026141028851271,-0.004780307412148,-0.02430173009634,-0.004143600352108,-0.012504293583333,-0.049389820545912,-0.000251207500696,-0.006347017362714,0.02008730918169,0.013345438987017,-0.067503541707993,-0.011534200981259,0.005841927602887,0.007855603471398,-0.011613705195487,-0.007717973552644,-0.032506756484509,0.0,0.009795786812901,-0.053113844245672,-0.004523085430264,4,274377.880612633,-34837.3514732815
0.666666666666667,0.444444444444444,0.555555555555556,0.666666666666667,0.978293959978308,-0.278307117521763,0.966182230380717,288.662062820227,3545.29160169303,3,43.4,1.03097581863403,61.7,10800.0,0.049409426748753,0.039609014987946,0.020966716110706,0.004315697122365,0.000204428099096,0.071558803319931,0.034025862812996,0.00513946544379,0.030900390818715,0.061434328556061,0.049092944711447,0.007934825494885,0.012510978616774,0.007969654165208,0.039784669876099,-0.000802568218205,0.073431968688965,0.0,0.000493654981256,0.007969654165208,0.007427541539073,2,276374.267035139,-34836.200751383
0.666666666666667,0.444444444444444,0.666666666666667,0.666666666666667,0.949798629894191,-0.279237121343613,0.950425802825755,287.300735130319,3504.25618177768,3,69.3100775193798,1.04477440760686,37.2884615384615,107307.692307692,0.005983890965581,0.016922635957599,0.002347651869059,0.00086694676429,0.004721004515886,0.022490229457617,-0.002719927579165,0.001396987820044,0.008198460564017,0.010848667472601,0.014638345688581,-0.000431310385466,-0.004701665602624,0.002031103009358,0.027460098266602,-0.000802568218205,-0.001170516014099,0.0,0.012790707871318,-0.001139473868534,-0.002006420632824,3,278370.587515514,-34835.0500800418
0.666666666666667,0.444444444444444,0.555555555555556,0.666666666666667,0.933119803127351,-0.290247976779938,0.933295877388403,290.722523744912,3454.45590230665,3,40.6041666666667,1.09162945603276,75.859649122807,31391.2087912088,0.049409426748753,0.039609014987946,0.020966716110706,0.004315697122365,0.000204428099096,0.071558803319931,0.034025862812996,0.00513946544379,0.030900390818715,0.061434328556061,0.049092944711447,0.007934825494885,0.012510978616774,0.007969654165208,0.039784669876099,-0.000802568218205,0.073431968688965,0.0,0.000493654981256,0.007969654165208,0.007427541539073,3,280366.842056651,-34833.8994591378
0.666666666666667,0.444444444444444,0.666666666666667,0.666666666666667,0.911700799832647,-0.28302151709795,0.924031799970391,288.158832702161,3390.84584539987,3,38.1973684210526,1.0718979205404,78.6153846153846,21342.8571428571,0.026561319828033,0.024861630052328,0.036628432571888,0.022547841072083,0.020420333370566,0.03691453486681,0.005512624979019,0.006583063863218,0.028060466051102,0.04645311832428,0.042926281690598,-0.013636726886034,0.017021846026182,0.018506735563278,0.030212994664907,-0.002684563864022,0.092735111713409,0.0,-0.033014252781868,0.009239106439054,-0.000685401493683,4,282363.03066144,-34832.7488885518
0.777777777777778,0.444444444444444,0.666666666666667,0.666666666666667,0.884690193720468,-0.285547010600567,0.940543570111169,286.166440524649,3322.12528267752,3,48.2222222222222,1.06547280901768,76.0283018867924,86931.1475409836,-0.001400895416737,0.006870463490486,0.011526860296726,0.004286820068955,-0.002787217497826,-0.014051057398319,0.030308332294226,-0.001704857684672,0.007492963224649,0.002770952880383,0.01570039242506,-0.029472166672349,-0.001427257433534,0.006384243257344,0.030212994664907,-0.040304183959961,0.029368981719017,0.0,-0.040622718632221,0.000553518068045,0.004401785787195,4,284359.153332758,-34831.5983681644
0.777777777777778,0.444444444444444,0.666666666666667,0.666666666666667,0.855176252342402,-0.283257022500038,0.958614169169941,287.707355955363,3249.65087679344,3,46.0912162162162,1.06868274533776,67.7476190476191,88642.7917620137,0.027571782469749,0.01467826589942,0.02004511654377,0.011451112106442,0.003463779576123,-0.012483201920986,0.055629398673773,0.005794781260192,0.033036794513464,0.037205420434475,0.026169657707214,-0.028689455240965,0.023468611761928,0.006789106875658,0.002159827155992,0.001079913577996,0.062380731105804,0.0,0.025917926803231,-0.002962840721011,0.010542373172939,4,286355.210073479,-34830.4478978559
0.777777777777778,0.444444444444444,0.666666666666667,0.666666666666667,0.824416725202102,-0.311242155730724,0.974831221748091,292.566224038134,3160.36738168199,2,61.095,1.08503772590471,55.1585365853659,45101.7391304348,0.027571782469749,0.01467826589942,0.02004511654377,0.011451112106442,0.003463779576123,-0.012483201920986,0.055629398673773,0.005794781260192,0.033036794513464,0.037205420434475,0.026169657707214,-0.028689455240965,0.023468611761928,0.006789106875658,0.002159827155992,0.001079913577996,0.062380731105804,0.0,0.025917926803231,-0.002962840721011,0.010542373172939,4,288351.20088647,-34829.2974775068
0.444444444444444,0.444444444444444,0.444444444444444,0.333333333333333,0.934833817057859,-0.235863510519266,0.256827138344971,1947.21279963817,2237.76820443238,3,81.8,1.07012073281738,47.1827956989247,26787.5,-0.072569832205772,-0.001616459339857,-0.091438718140125,-0.001744790002704,-0.01938645914197,-0.125817775726318,-0.024104103446007,-0.007043749559671,-0.043490566313267,-0.088660478591919,-0.078773908317089,-0.071664713323116,-0.015573928132653,-0.007043749559671,0.009369852952659,-0.003618760500103,-0.169437527656555,0.0,-0.020679116249084,-0.016026061028242,-0.001680199522525,3,184473.379428277,-36888.5781662567
0.444444444444444,0.777777777777778,0.777777777777778,0.333333333333333,0.959797194529083,-0.197090487927198,0.273679997277119,1671.74263565891,2395.93604651163,3,77.8709677419355,1.03809507583317,61.3809523809524,14400.0,-0.072569832205772,-0.001616459339857,-0.091438718140125,-0.001744790002704,-0.01938645914197,-0.125817775726318,-0.024104103446007,-0.007043749559671,-0.043490566313267,-0.088660478591919,-0.078773908317089,-0.071664713323116,-0.015573928132653,-0.007043749559671,0.009369852952659,-0.003618760500103,-0.169437527656555,0.0,-0.020679116249084,-0.016026061028242,-0.001680199522525,3,186472.736295379,-36887.3589640786
0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.634462163344806,-0.29067525267601,0.585901521663142,1409.48026617715,4491.30748049564,2,45.75,1.05998969078064,33.0,18000.0,0.002655540360138,0.001726101269014,0.001062216120772,0.000398331059841,0.000265554030193,0.002124432241544,0.002124432241544,0.000398331059841,0.001991655211896,0.001726101269014,0.003717756364495,0.000398331059841,0.000531108060386,0.000132777015097,0.000132777015097,0.0,0.005311080720276,0.0,0.002257209271193,0.000663885090034,0.000265554030193,1,226446.001195724,-36862.9871772972
0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.893477970026462,-0.29067525267601,0.760380933814249,374.527705112961,3772.35124851367,2,33.0,1.05529737472534,64.2666666666667,14040.0,0.000224247109145,-0.000840263790451,-0.000558646046557,-0.001087459153496,-4.589674063e-06,-0.000577004626393,0.000233426457271,0.000398331059841,0.001451367745176,0.000240311026573,-0.001414973754436,-0.000277028157143,-0.000279323023278,0.000132777015097,-0.000677654054016,-0.000270143704256,-0.000226865056902,0.0,0.001311706379056,-0.00014654599363,-0.0009500925662,1,244425.353746228,-36852.0273236628
0.444444444444444,0.444444444444444,0.444444444444444,0.555555555555556,0.858345695650332,-0.29067525267601,0.892110923918053,297.197521685254,3592.20446096654,2,29.7692307692308,1.08578654945406,88.9316239316239,246838.461538462,0.009550197981298,0.00145151745528,0.006402674131095,0.001010355306789,0.002359424717724,-0.000135340727866,0.006858150009066,-0.000226215444854,0.007191077340394,0.006174630951136,0.011229758150876,-0.000908516580239,0.002134122885764,0.000674077891745,-0.006091370712966,0.028571901842952,-0.005076142027974,0.0,0.004716717638075,-0.000339018646628,-0.000113716843771,2,258405.599107088,-36843.5061047312
0.555555555555556,0.444444444444444,0.555555555555556,0.777777777777778,0.831009217504779,-0.29067525267601,0.90968197477926,276.389039743273,3578.30634411256,2,30.4,1.04195989723559,76.44,25033.3333333333,0.009550197981298,0.00145151745528,0.006402674131095,0.001010355306789,0.002359424717724,-0.000135340727866,0.006858150009066,-0.000226215444854,0.007191077340394,0.006174630951136,0.011229758150876,-0.000908516580239,0.002134122885764,0.000674077891745,-0.006091370712966,0.028571901842952,-0.005076142027974,0.0,0.004716717638075,-0.000339018646628,-0.000113716843771,3,260402.51311858,-36842.2890071276
0.666666666666667,0.444444444444444,0.555555555555556,0.777777777777778,0.900659951739714,-0.268091328442097,0.963843178291745,275.872354644687,3588.30652706616,3,25.974358974359,1.04269746674432,73.4888888888889,38940.0,0.009550197981298,0.00145151745528,0.006402674131095,0.001010355306789,0.002359424717724,-0.000135340727866,0.006858150009066,-0.000226215444854,0.007191077340394,0.006174630951136,0.011229758150876,-0.000908516580239,0.002134122885764,0.000674077891745,-0.006091370712966,0.028571901842952,-0.005076142027974,0.0,0.004716717638075,-0.000339018646628,-0.000113716843771,4,268389.509539965,-36837.4211601125
0.666666666666667,0.444444444444444,0.555555555555556,0.777777777777778,0.925933289938472,-0.286008886992931,0.981342548169381,280.365445499774,3593.01402080507,3,32.5294117647059,1.05161021257702,69.1578947368421,36426.3157894737,0.036058072000742,0.021046165376902,0.019950112327933,0.001878431532532,0.009569119662046,0.023941330611706,0.036873139441013,0.007203245069832,0.022569078952074,0.03978544101119,0.038333870470524,0.006136687472463,0.012483019381762,0.009983627125621,0.0053248135373,-0.001449975883588,0.075309440493584,0.0,0.01544195972383,0.005354307126254,0.00425985082984,4,270386.093753857,-36836.2043335754
0.666666666666667,0.444444444444444,0.555555555555556,0.777777777777778,0.954269786580379,-0.291597373783588,0.997567635768197,282.27815468114,3576.55178652194,3,29.7594936708861,1.0778375218312,84.7295597484277,91237.5,-0.026141028851271,-0.004780307412148,-0.02430173009634,-0.004143600352108,-0.012504293583333,-0.049389820545912,-0.000251207500696,-0.006347017362714,0.02008730918169,0.013345438987017,-0.067503541707993,-0.011534200981259,0.005841927602887,0.007855603471398,-0.011613705195487,-0.007717973552644,-0.032506756484509,0.0,0.009795786812901,-0.053113844245672,-0.004523085430264,4,272382.612017018,-36834.9875608718
0.666666666666667,0.444444444444444,0.555555555555556,0.777777777777778,0.975178694779888,-0.231724791228771,0.993168888192272,285.739847403396,3554.48264828944,3,38.5,1.07375538349152,79.0666666666667,13500.0,-0.026141028851271,-0.004780307412148,-0.02430173009634,-0.004143600352108,-0.012504293583333,-0.049389820545912,-0.000251207500696,-0.006347017362714,0.02008730918169,0.013345438987017,-0.067503541707993,-0.011534200981259,0.005841927602887,0.007855603471398,-0.011613705195487,-0.007717973552644,-0.032506756484509,0.0,0.009795786812901,-0.053113844245672,-0.004523085430264,2,274379.064332365,-36833.7708418752
0.666666666666667,0.444444444444444,0.666666666666667,0.777777777777778,0.957481149399398,-0.279029943048954,0.938992874166686,283.623635941491,3416.85628047365,3,58.5162790697674,1.08157508599428,68.7528735632184,182169.960474308,-0.00245626270771,-0.014760550111532,-0.001713637262583,0.002227872144431,-0.014978885650635,-0.035345748066902,0.03004969842732,-0.011163780465722,0.007151886820793,-0.005208421498537,-0.012909017503262,-0.028050215914845,0.003751902841032,0.003642736002803,0.006603173911572,-0.000802568218205,0.050076134502888,0.0,-0.025150103494525,0.013609984889627,-0.001024160417728,4,280368.025620551,-36830.1210058633
0.666666666666667,0.444444444444444,0.666666666666667,0.666666666666667,0.928380186980597,-0.278230756521225,0.93119071077508,283.985115640027,3350.86672773071,3,77.5065789473684,1.05343432922584,47.3909090909091,46685.549132948,0.026561319828033,0.024861630052328,0.036628432571888,0.022547841072083,0.020420333370566,0.03691453486681,0.005512624979019,0.006583063863218,0.028060466051102,0.04645311832428,0.042926281690598,-0.013636726886034,0.017021846026182,0.018506735563278,0.006603173911572,-0.002684563864022,0.092735111713409,0.0,-0.033014252781868,0.009239106439054,-0.000685401493683,4,282364.214173641,-36828.9045004304
0.777777777777778,0.444444444444444,0.666666666666667,0.666666666666667,0.896904832026629,-0.267420120537281,0.948187499301837,283.699724517906,3285.68457300275,3,50.9427480916031,1.07422578428921,68.0823863636364,70723.4210526316,0.026561319828033,0.024861630052328,0.036628432571888,0.022547841072083,0.020420333370566,0.03691453486681,0.005512624979019,0.006583063863218,0.028060466051102,0.04645311832428,0.042926281690598,-0.013636726886034,0.017021846026182,0.018506735563278,0.003205128246918,-0.002684563864022,0.092735111713409,0.0,-0.033014252781868,0.009239106439054,-0.000685401493683,4,284360.336793383,-36827.6880480725
0.777777777777778,0.444444444444444,0.666666666666667,0.666666666666667,0.864700372292763,-0.246185589581728,0.965498480041437,281.419063079777,3214.33951762523,3,68.7794117647059,1.07639298737049,54.9423076923077,52751.25,0.026561319828033,0.024861630052328,0.036628432571888,0.022547841072083,0.020420333370566,0.03691453486681,0.005512624979019,0.006583063863218,0.028060466051102,0.04645311832428,0.042926281690598,-0.013636726886034,0.017021846026182,0.018506735563278,0.002159827155992,-0.002684563864022,0.092735111713409,0.0,-0.033014252781868,0.009239106439054,-0.000685401493683,4,286356.393482652,-36826.4716486634
0.777777777777778,0.444444444444444,0.666666666666667,0.666666666666667,0.832186184385907,-0.312081664800644,0.982850515017362,296.443434343434,3098.95084175084,2,50.4697986577181,1.08040020549506,72.62,58247.3684210526,0.027571782469749,0.01467826589942,0.02004511654377,0.011451112106442,0.003463779576123,-0.012483201920986,0.055629398673773,0.005794781260192,0.033036794513464,0.037205420434475,0.026169657707214,-0.028689455240965,0.023468611761928,0.006789106875658,0.002159827155992,0.001079913577996,0.062380731105804,0.0,0.025917926803231,-0.002962840721011,0.010542373172939,4,288352.384244314,-36825.2553020767
0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.917742445826959,-0.29067525267601,0.229984535474343,2434.85275116953,2038.80441078191,3,14.0,1.08404576778412,0.0,30600.0,0.002390363719314,0.000238239765167,-0.001788708847016,0.001138649997301,-0.000694489979651,-0.001675645355135,0.001736246282235,-4.037239705e-06,0.000912543386221,-0.001332437153906,0.002172332257032,-0.003771248040721,0.000310909934342,0.000969064771198,0.001655480125919,-0.001865437836386,0.002539784647524,0.0,0.00025438866578,0.000807553878985,0.000654117611703,1,182475.208812681,-38889.2533893092
0.333333333333333,0.444444444444444,0.444444444444444,0.333333333333333,0.948532830930978,-0.22477075830102,0.247018915185866,2020.59478725774,2147.41078191134,3,94.0947368421053,1.09080245996776,27.4642857142857,37980.0,0.01436816714704,0.001432027667761,-0.010751694440842,0.006844276096672,-0.004174488130957,-0.010072082281113,0.010436350479722,-2.4267239496e-05,0.005485178902745,-0.008009105920792,0.013057604432106,-0.022668477147818,0.001868838910013,0.005824921187013,0.009950875304639,-0.01121290307492,0.015266314148903,0.0,0.001529097557068,0.004854101222008,0.003931815735996,4,184474.631701358,-38887.968043739
0.444444444444444,0.666666666666667,0.444444444444444,0.333333333333333,0.97872179415606,-0.226863417774439,0.263999997827068,1658.63189513927,2486.77935554342,3,81.975,1.05216968911035,24.8125,13928.5714285714,0.014809861779213,0.001476049423218,-0.011082218959928,0.007054679561406,-0.004302818328142,-0.01038171350956,0.010757176205516,-2.5013345294e-05,0.00565380230546,-0.008255317807198,0.013459011912346,-0.023365341126919,0.001926289405674,0.006003987975419,0.010256779380143,-0.011557603254914,0.015735618770123,0.0,0.001576103270054,0.005003323312849,0.004052685573697,3,186473.988507617,-38886.6827606849
0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.984590151685888,-0.242755532264709,0.280849401880804,1701.20729796284,2635.11887172599,2,40.0,1.04660964012146,97.6,14400.0,-0.001209774985909,-0.003395054489374,-0.01005556806922,0.002205217257142,-0.005570364650339,-0.016770908609033,0.002145403064787,-0.001110085402615,-0.002304907888174,-0.012305647134781,-0.002354752272367,-0.019996490329504,-0.004460279364139,0.002205217257142,0.002210201928392,-0.008900621905923,-0.003549572080374,0.0,0.003225581720471,-0.002225155476481,0.120172791182995,1,188473.279234668,-38885.3975400114
0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.961633467380404,-0.278196893632412,0.297557720399292,1920.63533080864,2593.65359768323,2,72.9090909090909,1.06325078578222,34.1333333333333,12900.0,0.042099349200726,0.007733834907413,0.049166791141033,0.011993017047644,0.010955600067973,0.020665377378464,0.040291335433722,-0.0004294347018,0.024898007512093,0.045059606432915,0.0537936873734,-0.005291288718581,0.012459623627365,0.010656919330359,0.0,0.164747506380081,-0.065894208848476,0.0,-0.002042971551418,0.004899024963379,0.019396310672164,1,190472.503885716,-38884.1123815847
0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.617561162870998,-0.29067525267601,0.587619484799796,1282.5847627534,4458.61038093117,2,33.0,1.05998969078064,33.0,18000.0,0.002655540360138,0.001726101269014,0.001062216120772,0.000398331059841,0.000265554030193,0.002124432241544,0.002124432241544,0.000398331059841,0.001991655211896,0.001726101269014,0.003717756364495,0.000398331059841,0.000531108060386,0.000132777015097,0.000132777015097,-0.000270143704256,0.005311080720276,0.0,0.002257209271193,0.000663885090034,0.000265554030193,1,226447.25221862,-38860.9900206568
0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.909205354890794,-0.29067525267601,0.763258616142479,342.999726402189,3747.41723666211,3,14.1818181818182,1.04438929709177,97.9166666666667,27842.8571428571,0.001535434275866,-0.00117823574692,-0.003968450240791,0.000663629325572,-0.003420967841521,-0.001997238956392,0.002358878962696,0.001914217951708,-0.001506750006229,-0.002271042205393,-0.001340210437775,-0.005234398879111,-0.000424860743806,-6.1311060563e-05,0.002422597259283,-0.00587835162878,0.002052199095488,0.0,-0.001990763470531,0.00012046363554,-0.0009500925662,2,244426.604250983,-38849.4361418537
0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.938973043923508,-0.29067525267601,0.782718720058629,342.844286032524,3721.02183114279,2,25.0,1.01414310932159,98.1428571428571,12600.0,0.013076726347208,0.003923017997295,0.007192199584097,0.0,0.002615345176309,0.019615089520812,0.001961508998647,0.001307672588155,0.007846035994589,0.011769053526223,0.012422890402377,0.005884526763111,0.001961508998647,0.001307672588155,0.020268926396966,0.0,0.004576854407787,0.0,-0.000393515540054,0.0,0.0,1,246423.980046516,-38848.1526717654
0.444444444444444,0.333333333333333,0.444444444444444,0.444444444444444,0.848824841117434,-0.29067525267601,0.917320747862428,298.743960208432,3576.39507342492,2,14.0,1.04380703794545,98.0,16044.8275862069,0.009550197981298,0.00145151745528,0.006402674131095,0.001010355306789,0.002359424717724,-0.000135340727866,0.006858150009066,-0.000226215444854,0.007191077340394,0.006174630951136,0.011229758150876,-0.000908516580239,0.002134122885764,0.000674077891745,-0.006091370712966,0.028571901842952,-0.005076142027974,0.0,0.004716717638075,-0.000339018646628,-0.000113716843771,1,260403.76317163,-38839.1700075722
0.555555555555556,0.444444444444444,0.555555555555556,0.666666666666667,0.848011295328954,-0.29067525267601,0.935739580884079,278.944664031621,3569.62266139657,3,43.1794871794872,1.1065978351629,85.7631578947368,246860.377358491,0.009550197981298,0.00145151745528,0.006402674131095,0.001010355306789,0.002359424717724,-0.000135340727866,0.006858150009066,-0.000226215444854,0.007191077340394,0.006174630951136,0.011229758150876,-0.000908516580239,0.002134122885764,0.000674077891745,-0.006091370712966,0.028571901842952,-0.005076142027974,0.0,0.004716717638075,-0.000339018646628,-0.000113716843771,4,262400.611161841,-38837.8870005726
0.555555555555556,0.444444444444444,0.555555555555556,0.777777777777778,0.855052111970174,-0.294698014855385,0.953294209424927,271.762098597919,3569.90456806875,3,63.2,1.10553538799286,36.8,277200.0,0.003839625045657,0.007830323651433,0.005439527332783,9.2385773314e-05,0.003041241783649,0.010565062984824,0.004881467204541,0.000369543093257,0.006319064646959,0.008159290067852,0.008950186893344,-0.001182292588055,0.002856469713151,0.001932612154633,0.002069318434224,-0.006015694700181,0.023539032787085,0.0,0.024695117026567,0.000691021035891,0.000506249489263,4,264397.393189728,-38836.604050858
0.555555555555556,0.444444444444444,0.555555555555556,0.777777777777778,0.88146326395257,-0.270720046013594,0.978077989019521,274.386024423338,3569.15422885572,3,30.7857142857143,1.09630298614502,90.4146341463415,122400.0,0.018890138715506,0.012097818776965,0.012663159519434,0.002522981027141,0.003255321644247,0.005820501595736,0.03086325339973,0.004504748620093,0.010413813404739,0.014926603995264,0.028724515810609,-0.000585494562984,0.003903169650584,0.002096444135532,0.04795878008008,-0.001722231507301,0.020006719976664,0.0,0.035275466740131,0.003856901079416,0.001981767825782,4,268390.759370286,-38834.03832275
0.555555555555556,0.444444444444444,0.555555555555556,0.666666666666667,0.908908175528477,-0.272603377699852,0.982756423331931,280.330791657322,3569.70396949989,3,22.7222222222222,1.08111074845568,92.956204379562,150244.964028777,0.018890138715506,0.012097818776965,0.012663159519434,0.002522981027141,0.003255321644247,0.005820501595736,0.03086325339973,0.004504748620093,0.010413813404739,0.014926603995264,0.028724515810609,-0.000585494562984,0.003903169650584,0.002096444135532,0.04795878008008,-0.001722231507301,0.020006719976664,0.0,0.035275466740131,0.003856901079416,0.001981767825782,4,270387.343528819,-38832.7555440892
0.555555555555556,0.444444444444444,0.555555555555556,0.666666666666667,0.95043760322915,-0.242481134831905,0.994640171754458,286.781020271775,3535.09311650702,3,51.2638888888889,1.12134429185818,65.2592592592593,232707.692307692,-0.061759442090988,-0.018579434603453,-0.036349050700665,-0.00278250221163,-0.010693210177124,-0.073286950588226,-0.023310139775276,-0.029051667079329,-0.02086135931313,-0.063850022852421,-0.052837908267975,-0.046193145215511,-0.024757761508226,-0.003577502910048,0.037688441574574,-0.027692306786776,-0.091738820075989,0.0,0.015139157883823,-0.020846540108323,-0.006320705637336,3,274380.313997003,-38830.1901568882
0.666666666666667,0.444444444444444,0.666666666666667,0.777777777777778,0.978582539431175,-0.18975505977869,0.977057684192609,278.185154061625,3489.92240896359,3,69.6136363636364,1.12156689167023,52.9105691056911,244588.775510204,0.128043010830879,0.029185052961111,0.081413678824902,0.025472765788436,-0.002184152603149,0.145477637648582,0.082399636507034,-0.016288524493575,0.072441682219505,0.053586971014738,0.186465203762054,0.002216951921582,0.025812350213528,0.002990667242557,0.129708126187325,0.012693935073912,0.175224155187607,0.0,0.044742308557034,0.073767215013504,0.002905770903453,4,276376.700312473,-38828.9075480813
0.666666666666667,0.444444444444444,0.666666666666667,0.777777777777778,0.991155575527957,-0.249764762818813,0.958345403846305,275.209239130435,3444.5201863354,3,53.3164556962025,1.04969024270531,72.2075471698113,30724.3902439024,-0.00245626270771,-0.014760550111532,-0.001713637262583,0.002227872144431,-0.014978885650635,-0.035345748066902,0.03004969842732,-0.011163780465722,0.007151886820793,-0.005208421498537,-0.012909017503262,-0.028050215914845,0.003751902841032,0.003642736002803,0.006603173911572,0.012693935073912,0.050076134502888,0.0,-0.025150103494525,0.013609984889627,-0.001024160417728,4,278373.020686067,-38827.6249956254
0.555555555555556,0.444444444444444,0.555555555555556,0.555555555555556,0.965307196524648,-0.264939785003662,0.939137955044939,284.336877828054,3384.29909502262,3,25.9115044247788,1.09054212624201,93.6254295532646,279661.165048544,-0.00245626270771,-0.014760550111532,-0.001713637262583,0.002227872144431,-0.014978885650635,-0.035345748066902,0.03004969842732,-0.011163780465722,0.007151886820793,-0.005208421498537,-0.012909017503262,-0.028050215914845,0.003751902841032,0.003642736002803,0.006603173911572,0.0,0.050076134502888,0.0,-0.025150103494525,0.013609984889627,-0.001024160417728,4,280369.275120676,-38826.3424993871
0.666666666666667,0.444444444444444,0.555555555555556,0.555555555555556,0.932747339736607,-0.272968277335167,0.93504259672361,284.681666295389,3315.3359322789,3,49.4210526315789,1.06724771857262,80.3953488372093,24750.0,-0.00245626270771,-0.014760550111532,-0.001713637262583,0.002227872144431,-0.014978885650635,-0.035345748066902,0.03004969842732,-0.011163780465722,0.007151886820793,-0.005208421498537,-0.012909017503262,-0.028050215914845,0.003751902841032,0.003642736002803,0.006603173911572,-0.002684563864022,0.050076134502888,0.0,-0.025150103494525,0.013609984889627,-0.001024160417728,2,282365.463619188,-38825.0600592341
0.777777777777778,0.444444444444444,0.666666666666667,0.666666666666667,0.899889969461449,-0.267598979175091,0.95402992690922,282.256897331524,3248.39800995025,3,33.8597285067873,1.08213962390359,76.3831775700935,98107.9646017699,0.010233469307423,0.013177596032619,-0.00640882179141,0.006930821109563,-0.009025985375047,0.009302757680416,0.001247633248568,0.003177881240845,0.006041701883078,0.010754033923149,0.007316581904888,-0.020736534148455,0.00709573738277,0.000493317842484,0.003205128246918,-0.002684563864022,0.018221199512482,0.0,-9.4648450613e-05,-2.7247238904e-05,0.001191705465317,4,284361.586184482,-38823.7776750323
0.777777777777778,0.444444444444444,0.666666666666667,0.666666666666667,0.86696081672942,-0.219676572829485,0.973159973336574,278.257072844732,3178.0514591223,3,45.6222222222222,1.04695326005909,56.969387755102,51659.1549295775,0.010233469307423,0.013177596032619,-0.00640882179141,0.006930821109563,-0.009025985375047,0.009302757680416,0.001247633248568,0.003177881240845,0.006041701883078,0.010754033923149,0.007316581904888,-0.020736534148455,0.00709573738277,0.000493317842484,0.003205128246918,-0.002684563864022,0.018221199512482,0.0,-9.4648450613e-05,-2.7247238904e-05,0.001191705465317,4,286357.642819432,-38822.4953466486
0.777777777777778,0.444444444444444,0.666666666666667,0.666666666666667,0.834003183475558,-0.20295625180006,0.990975851497548,273.528026533997,3060.81061359867,3,39.1136363636364,1.06416419040726,76.5970149253731,58001.2048192771,0.010233469307423,0.013177596032619,-0.00640882179141,0.006930821109563,-0.009025985375047,0.009302757680416,0.001247633248568,0.003177881240845,0.006041701883078,0.010754033923149,0.007316581904888,-0.020736534148455,0.00709573738277,0.000493317842484,0.003205128246918,-0.002684563864022,0.018221199512482,0.0,-9.4648450613e-05,-2.7247238904e-05,0.001191705465317,4,288353.633526904,-38821.2130739504
0.444444444444444,0.444444444444444,0.444444444444444,0.333333333333333,0.929104160257563,-0.285543605685234,0.220285663394151,1940.79767711963,2173.36910569106,3,16.25,1.04002475738525,0.0,15300.0,0.01436816714704,0.001432027667761,-0.010751694440842,0.006844276096672,-0.004174488130957,-0.010072082281113,0.010436350479722,-2.4267239496e-05,0.005485178902745,-0.008009105920792,0.013057604432106,-0.022668477147818,0.001868838910013,0.005824921187013,0.009950875304639,-0.01121290307492,0.015266314148903,0.0,0.001529097557068,0.004854101222008,0.003931815735996,1,182476.527232371,-40888.7092882315
0.333333333333333,0.444444444444444,0.444444444444444,0.333333333333333,0.960084042187241,-0.257542341947556,0.237175294953943,1899.28693309385,2229.47036371801,3,41.25,1.10216722601936,63.804347826087,37414.2857142857,0.01436816714704,0.001432027667761,-0.010751694440842,0.006844276096672,-0.004174488130957,-0.010072082281113,0.010436350479722,-2.4267239496e-05,0.005485178902745,-0.008009105920792,0.013057604432106,-0.022668477147818,0.001868838910013,0.005824921187013,0.009950875304639,-0.01121290307492,0.015266314148903,0.0,0.001529097557068,0.004854101222008,0.003931815735996,2,184475.950056856,-40887.3578587058
0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.951645956314863,-0.29067525267601,0.287021037240468,1971.76933514247,2643.1750339213,2,44.4057971014493,1.03532352288564,60.2413793103448,16740.0,-0.000195262022316,-0.000547973671928,-0.00162300397642,0.000355929834768,-0.000899076461792,-0.002706883475184,0.000346275512129,-0.00017917167861,-0.00037202029489,-0.001986174378544,-0.00038006529212,-0.003227503970265,-0.000719904783182,0.000355929834768,0.00035673432285,-0.001436591497622,-0.000572913326323,0.0,0.00052062026225,-0.000359147874406,0.019396310672164,2,190473.822049467,-40883.3039639402
